Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
391,1.0,0.9895833134651184,5.274042313985206e-10,0.09784381836652756
392,1.0,0.9861111044883728,6.087182979896966e-10,0.09616096317768097
393,1.0,0.9930555820465088,6.123374585165209e-10,0.03946444019675255
394,1.0,0.9895833134651184,6.346403957913083e-10,0.21552973985671997
395,1.0,0.9895833134651184,4.1759443125677365e-10,0.07446649670600891
396,1.0,0.9826388955116272,6.095019489116282e-10,0.1350051313638687
397,1.0,0.9861111044883728,5.764504429350836e-10,0.12154509127140045
398,1.0,0.9895833134651184,6.223213055989163e-10,0.1096598207950592
399,1.0,0.9895833134651184,6.372895544615176e-10,0.0933903306722641
400,1.0,0.9861111044883728,6.390805107336917e-10,0.12059547007083893
401,1.0,0.9861111044883728,5.665419799960603e-10,0.08786477148532867
402,1.0,0.9895833134651184,6.497233862035046e-10,0.04900597035884857
403,1.0,0.9861111044883728,4.803999975599993e-10,0.20883430540561676
404,1.0,0.9895833134651184,3.4739580656584224e-10,0.10994686931371689
405,1.0,0.9930555820465088,4.892107274834245e-10,0.03730558976531029
406,1.0,0.9930555820465088,6.08407546565104e-10,0.08766288310289383
407,1.0,0.9895833134651184,4.541289011505967e-10,0.2144998013973236
408,1.0,0.9895833134651184,3.7654243612017524e-10,0.20542120933532715
409,1.0,0.9826388955116272,5.675118153192216e-10,0.10721851140260696
410,1.0,0.9861111044883728,4.5896095257624836e-10,0.09334596991539001
411,1.0,0.9861111044883728,3.953263827405351e-10,0.2682770788669586
412,1.0,0.9895833134651184,5.339020892058954e-10,0.22688992321491241
413,1.0,0.9791666865348816,4.918785379004476e-10,0.1791319102048874
414,1.0,0.9826388955116272,5.205345043890475e-10,0.25352931022644043
415,1.0,0.9930555820465088,4.5716494478931224e-10,0.19732193648815155
416,1.0,0.9826388955116272,5.661630608777557e-10,0.14053376019001007
417,1.0,0.9826388955116272,5.009106462949831e-10,0.3051230013370514
418,1.0,0.9791666865348816,5.200247454872908e-10,0.30101194977760315
419,1.0,0.9791666865348816,6.028825771942081e-10,0.29417508840560913
420,1.0,0.9826388955116272,3.2123131932237925e-10,0.10224535316228867
421,1.0,0.9861111044883728,3.164628836760386e-10,0.20908424258232117
422,1.0,0.9826388955116272,4.66371274931987e-10,0.1746075302362442
423,1.0,0.9861111044883728,4.847272583319295e-10,0.22339272499084473
424,1.0,0.9861111044883728,6.102914840155904e-10,0.12856309115886688
425,1.0,0.9930555820465088,3.2675739891629973e-10,0.025894630700349808
426,1.0,0.9791666865348816,4.720829283044736e-10,0.2944975793361664
427,1.0,0.9895833134651184,5.3463267146725e-10,0.08112125098705292
428,1.0,0.9895833134651184,4.099737493934441e-10,0.2098550796508789
429,1.0,0.9791666865348816,5.894269516915074e-10,0.2872697412967682
430,1.0,0.9895833134651184,3.1510261067069223e-10,0.21178503334522247
431,1.0,0.9791666865348816,4.525652630427146e-10,0.29767853021621704
432,1.0,0.9861111044883728,3.7657374440946967e-10,0.24810534715652466
433,1.0,0.9861111044883728,5.003408798387454e-10,0.040138885378837585
434,1.0,0.9895833134651184,3.521900271419298e-10,0.10710542649030685
435,1.0,0.9895833134651184,4.788058838300913e-10,0.08631668239831924
436,1.0,0.9895833134651184,5.265982649937939e-10,0.10061642527580261
437,1.0,0.9895833134651184,4.309799739310449e-10,0.1044011265039444
438,1.0,0.9826388955116272,5.498057564778946e-10,0.16562333703041077
439,1.0,0.9791666865348816,5.406377012739938e-10,0.14933502674102783
440,1.0,0.9895833134651184,2.827699463470168e-10,0.09095436334609985
441,1.0,0.9895833134651184,2.295293677345711e-10,0.0906878411769867
442,1.0,0.9895833134651184,4.047426283015909e-10,0.2244514673948288
443,1.0,0.9791666865348816,3.4724556563503484e-10,0.3060115575790405
444,1.0,0.9895833134651184,4.2909789610412474e-10,0.11827871203422546
445,1.0,0.9895833134651184,3.0873650858076473e-10,0.08407987654209137
446,1.0,0.9861111044883728,4.490507410359612e-10,0.14317522943019867
447,1.0,0.9826388955116272,2.5366975187068874e-10,0.2886081337928772
448,1.0,0.9930555820465088,4.2225600793699414e-10,0.024143274873495102
449,1.0,0.9861111044883728,3.051635333317648e-10,0.061872754245996475
450,1.0,0.9826388955116272,4.380760754152391e-10,0.2599044442176819
451,1.0,0.9861111044883728,3.641999479775393e-10,0.23490387201309204
452,1.0,0.9895833134651184,4.85107842784771e-10,0.19823259115219116
453,1.0,0.9826388955116272,2.4651800045738526e-10,0.14881564676761627
454,1.0,0.9861111044883728,3.688702121529275e-10,0.09399745613336563
455,1.0,0.9791666865348816,3.594855801924979e-10,0.286711722612381
456,1.0,0.9826388955116272,3.2791172555057813e-10,0.2614048421382904
457,1.0,0.9791666865348816,4.120029317711271e-10,0.29415959119796753
458,1.0,0.9930555820465088,3.6385641721814466e-10,0.0231566671282053
459,1.0,0.9895833134651184,4.68242611351144e-10,0.11277663707733154
460,1.0,0.9895833134651184,4.092223504503778e-10,0.12177225947380066
461,1.0,0.9895833134651184,3.7386121976012987e-10,0.2327151596546173
462,1.0,0.9756944179534912,3.95089322369202e-10,0.18743570148944855
463,1.0,0.9930555820465088,2.746883276394385e-10,0.0605526827275753
464,1.0,0.9722222089767456,3.43810868663752e-10,0.3616078197956085
465,1.0,0.9895833134651184,4.610479220623631e-10,0.06728120893239975
466,1.0,0.9930555820465088,4.377954943013407e-10,0.2045850157737732
467,1.0,0.9756944179534912,3.4614255906006974e-10,0.35078516602516174
468,1.0,0.9791666865348816,4.197583391984949e-10,0.1901368498802185
469,1.0,0.9756944179534912,2.364423101752777e-10,0.3428691029548645
470,1.0,0.9826388955116272,3.0816221796570176e-10,0.3355419933795929
471,1.0,0.9826388955116272,4.1336531420022027e-10,0.2567714750766754
472,1.0,0.9791666865348816,4.2021777724166043e-10,0.13785862922668457
473,1.0,0.9826388955116272,2.8441274335655464e-10,0.14304322004318237
474,1.0,0.9895833134651184,4.148223431421627e-10,0.10461964458227158
475,1.0,0.9861111044883728,3.346445065499637e-10,0.2005212903022766
476,1.0,0.9861111044883728,4.044314882989397e-10,0.11983095109462738
477,1.0,0.9756944179534912,1.9351867330819061e-10,0.26827919483184814
478,1.0,0.9930555820465088,2.677860710953439e-10,0.08639189600944519
479,1.0,0.9861111044883728,4.323736646494325e-10,0.09309720993041992
480,1.0,0.9930555820465088,2.003111426729376e-10,0.08829069882631302
481,1.0,0.9826388955116272,3.140762649955775e-10,0.2630050480365753
482,1.0,0.9791666865348816,4.3048664633005274e-10,0.19058983027935028
483,1.0,0.9895833134651184,2.8644156491175465e-10,0.08866164088249207
484,1.0,0.9930555820465088,2.657299102981625e-10,0.19043877720832825
485,1.0,0.9826388955116272,1.6779512501674532e-10,0.2836686372756958
486,1.0,0.9930555820465088,2.7470453689559804e-10,0.02305353805422783
487,1.0,0.9826388955116272,3.3548180899956037e-10,0.14147795736789703
488,1.0,0.9826388955116272,3.097291867426577e-10,0.2513516843318939
489,1.0,0.9791666865348816,3.448387408955256e-10,0.29748332500457764
490,1.0,0.9861111044883728,1.5899523364559798e-10,0.09160320460796356
491,1.0,0.9826388955116272,2.8075636260282977e-10,0.13085533678531647
492,1.0,0.9861111044883728,3.3249736297591426e-10,0.0982230007648468
493,1.0,0.9826388955116272,1.4920178981192578e-10,0.2884421944618225
494,1.0,0.9791666865348816,2.4134277909482194e-10,0.27801698446273804
495,1.0,0.9861111044883728,3.35795447004017e-10,0.08571788668632507
496,1.0,0.9826388955116272,3.809690063416582e-10,0.2826473116874695
497,1.0,0.9861111044883728,1.541113486824841e-10,0.23913145065307617
498,1.0,0.9826388955116272,2.4367188822260744e-10,0.29012611508369446
499,1.0,0.9861111044883728,1.5719196777563837e-10,0.09717602282762527
500,1.0,0.9826388955116272,2.1474945433030967e-10,0.26188820600509644
501,1.0,0.9826388955116272,3.391881497893934e-10,0.0975203737616539
502,1.0,0.9826388955116272,3.347675747722434e-10,0.100532665848732
503,1.0,0.9826388955116272,2.1853634180057924e-10,0.1476633995771408
504,1.0,0.9895833134651184,2.9284766278614427e-10,0.10492485016584396
505,1.0,0.9861111044883728,3.9194444911849757e-10,0.09964267909526825
506,1.0,0.9791666865348816,4.4858231018629624e-10,0.28505125641822815
507,1.0,0.9826388955116272,1.3715874269681905e-10,0.27608898282051086
508,1.0,0.9826388955116272,2.1005090722336917e-10,0.13539673388004303
509,1.0,0.9930555820465088,2.745610128140896e-10,0.0692417323589325
510,1.0,0.9861111044883728,3.691968397667722e-10,0.2591240108013153
511,1.0,0.9826388955116272,4.776319895150039e-10,0.2570687532424927
512,1.0,0.9861111044883728,3.3591562864643265e-10,0.1247512623667717
