Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
340,1.0,0.9444444179534912,4.406423315117536e-08,0.46085038781166077
341,1.0,0.9513888955116272,4.3059827703473275e-08,0.3785072863101959
342,1.0,0.9583333134651184,3.713599738830453e-08,0.4107568562030792
343,1.0,0.96875,3.880342447359908e-08,0.13856405019760132
344,1.0,0.9513888955116272,3.967746309285758e-08,0.409936785697937
345,1.0,0.9652777910232544,4.472895653861997e-08,0.2550971806049347
346,1.0,0.9479166865348816,3.633104128653031e-08,0.5363764762878418
347,1.0,0.9652777910232544,3.80479825423663e-08,0.3735933005809784
348,1.0,0.9548611044883728,3.086432087684443e-08,0.350716233253479
349,1.0,0.9583333134651184,3.229100187240874e-08,0.5191723704338074
350,1.0,0.9479166865348816,3.143754767620521e-08,0.4532245993614197
351,1.0,0.9652777910232544,3.31897496153033e-08,0.2581743001937866
352,1.0,0.9340277910232544,2.8663080797741713e-08,0.5538995265960693
353,1.0,0.9583333134651184,2.7507438105089932e-08,0.40849214792251587
354,1.0,0.9479166865348816,4.260497021846277e-08,0.4779614806175232
355,1.0,0.9548611044883728,2.8860783984896443e-08,0.43852806091308594
356,1.0,0.9583333134651184,2.6435806432800746e-08,0.32841670513153076
357,1.0,0.9513888955116272,2.2645279429411858e-08,0.3951057195663452
358,1.0,0.9652777910232544,2.2077625061456274e-08,0.3103647232055664
359,1.0,0.9583333134651184,2.1322380305832667e-08,0.47272899746894836
360,1.0,0.9618055820465088,2.6160622113025056e-08,0.3727826178073883
361,1.0,0.9513888955116272,2.1136143502076266e-08,0.5934248566627502
362,1.0,0.9583333134651184,2.020006917291539e-08,0.5352872610092163
363,1.0,0.9618055820465088,2.1063462085635365e-08,0.25146862864494324
364,1.0,0.9548611044883728,2.0593537541913065e-08,0.4682856798171997
365,1.0,0.9548611044883728,1.9518179072974817e-08,0.3503219187259674
366,1.0,0.9583333134651184,2.040452784513036e-08,0.31643104553222656
367,1.0,0.96875,1.953904948948093e-08,0.28048521280288696
368,1.0,0.9513888955116272,2.093709561279411e-08,0.36843952536582947
369,1.0,0.9548611044883728,1.6846941619519384e-08,0.45416006445884705
370,1.0,0.9479166865348816,1.8773855359199842e-08,0.4769127070903778
371,1.0,0.9513888955116272,1.5757839477714697e-08,0.4824938178062439
372,1.0,0.9618055820465088,1.523112835855045e-08,0.22539013624191284
373,1.0,0.9618055820465088,1.6130892177557143e-08,0.3932100832462311
374,1.0,0.9548611044883728,1.3141184140863515e-08,0.37385159730911255
375,1.0,0.9513888955116272,1.1839007996172768e-08,0.3887467682361603
376,1.0,0.9513888955116272,1.312926656282798e-08,0.4191315770149231
377,1.0,0.96875,1.4471067011356809e-08,0.2855774462223053
378,1.0,0.9583333134651184,1.2933981885510093e-08,0.42461544275283813
379,1.0,0.9479166865348816,1.043722708260475e-08,0.5048936009407043
380,1.0,0.9548611044883728,1.2586533593150762e-08,0.47539064288139343
381,1.0,0.9618055820465088,1.3061107750900192e-08,0.464704304933548
382,1.0,0.9583333134651184,1.1310302028277874e-08,0.41804689168930054
383,1.0,0.9340277910232544,1.0457124055562872e-08,0.5831705331802368
384,1.0,0.9548611044883728,9.486156749005659e-09,0.42240747809410095
385,1.0,0.9756944179534912,1.087939782706826e-08,0.2021562159061432
386,1.0,0.9583333134651184,9.32064470049454e-09,0.2665857672691345
387,1.0,0.9548611044883728,9.409003354221568e-09,0.4394453763961792
388,1.0,0.9548611044883728,9.03071040170289e-09,0.5245711803436279
389,1.0,0.9548611044883728,1.0086321111657526e-08,0.40877386927604675
390,1.0,0.9618055820465088,8.796896544538413e-09,0.3313828706741333
391,1.0,0.9409722089767456,9.908870168828798e-09,0.6393272876739502
392,1.0,0.9409722089767456,8.391705996757537e-09,0.3907874822616577
393,1.0,0.9652777910232544,7.1397292522590305e-09,0.2369430661201477
